day,month,year,created_date,id,merchant_id,payment_method_id,charged_amount,captured,failure_code,card_id
18,1,2020,1/18/2020,70445862,1815,P001,700,TRUE,null,25603186
18,1,2020,1/18/2020,70524116,8616,P001,2183.17,TRUE,null,45774819
18,1,2020,1/18/2020,70496990,43626,P003,2010,TRUE,null,null
18,1,2020,1/18/2020,70451855,16129,P004,null,FALSE,timeout,null
18,1,2020,1/18/2020,70522175,43626,P003,5157,TRUE,null,null
18,1,2020,1/18/2020,70541993,37769,P002,null,FALSE,null,null
18,1,2020,1/18/2020,70540236,43626,P003,1555,TRUE,null,null
18,1,2020,1/18/2020,70521342,43624,P003,2210,TRUE,null,null
18,1,2020,1/18/2020,70529258,43626,P003,1910,TRUE,null,null
18,1,2020,1/18/2020,70505260,37769,P002,null,FALSE,null,null
18,1,2020,1/18/2020,70528757,37768,P002,228.98,TRUE,null,null
18,1,2020,1/18/2020,70544633,37768,P002,801.43,TRUE,null,null
19,1,2020,1/19/2020,70583574,17420,P001,1000,TRUE,null,9226481
19,1,2020,1/19/2020,70566848,13846,P001,883.82,TRUE,null,11750135
19,1,2020,1/19/2020,70615805,15748,P001,250,TRUE,null,45810633
19,1,2020,1/19/2020,70579409,71207,P001,117,TRUE,null,40213808
19,1,2020,1/19/2020,70625771,13846,P001,480.43,TRUE,null,45814790
19,1,2020,1/19/2020,70646923,8616,P001,2826.38,TRUE,null,45822953
19,1,2020,1/19/2020,70555300,16129,P001,34,TRUE,null,39936315
19,1,2020,1/19/2020,70586805,61534,P001,128,TRUE,null,43714748
19,1,2020,1/19/2020,70560780,8616,P001,988.61,TRUE,null,45788302
19,1,2020,1/19/2020,70618205,37768,P001,1142.65,TRUE,null,37134740
19,1,2020,1/19/2020,70634569,22868,P001,608,TRUE,null,45789479
19,1,2020,1/19/2020,70584546,37768,P002,null,FALSE,null,null
19,1,2020,1/19/2020,70635813,37768,P002,441.05,TRUE,null,null
19,1,2020,1/19/2020,70617401,37768,P002,null,FALSE,null,null
19,1,2020,1/19/2020,70644496,16129,P004,null,FALSE,timeout,null
19,1,2020,1/19/2020,70622062,37768,P002,null,FALSE,insufficient_fund,null
19,1,2020,1/19/2020,70628558,43626,P003,2125,TRUE,null,null
19,1,2020,1/19/2020,70583424,37769,P002,20,TRUE,null,null
19,1,2020,1/19/2020,70608321,43626,P003,4010,TRUE,null,null
19,1,2020,1/19/2020,70559046,37768,P002,null,FALSE,null,null
19,1,2020,1/19/2020,70593619,15748,P009,100,TRUE,null,null
20,1,2020,1/20/2020,70759276,61534,P001,31,TRUE,null,30248575
20,1,2020,1/20/2020,70728264,13846,P001,373.43,TRUE,null,6777368
20,1,2020,1/20/2020,70701429,13846,P001,321,TRUE,null,23235815
20,1,2020,1/20/2020,70711774,17693,P001,null,FALSE,invalid_security_code,45847569
20,1,2020,1/20/2020,70709112,3045,P001,537.49,TRUE,null,45846405
20,1,2020,1/20/2020,70749217,3045,P001,3292.93,TRUE,null,45864240
20,1,2020,1/20/2020,70690536,13846,P001,319.93,TRUE,null,45838231
20,1,2020,1/20/2020,70665707,25272,P001,null,FALSE,insufficient_fund,32823096
20,1,2020,1/20/2020,70744123,16129,P001,null,FALSE,null,41350710
20,1,2020,1/20/2020,70759857,37768,P001,null,FALSE,null,45868231
20,1,2020,1/20/2020,70670409,22868,P001,744,TRUE,null,45789479
20,1,2020,1/20/2020,70688775,37768,P002,800.63,TRUE,null,null
20,1,2020,1/20/2020,70776513,26916,P005,null,FALSE,timeout,null
20,1,2020,1/20/2020,70680250,37768,P002,329.56,TRUE,null,null
20,1,2020,1/20/2020,70767390,37768,P002,640.93,TRUE,null,null
20,1,2020,1/20/2020,70718206,37768,P002,null,FALSE,insufficient_fund,null
20,1,2020,1/20/2020,70723329,43624,P003,2470,TRUE,null,null
20,1,2020,1/20/2020,70733295,43626,P003,2676,TRUE,null,null
20,1,2020,1/20/2020,70695088,37769,P002,50,TRUE,null,null
20,1,2020,1/20/2020,70670600,37768,P002,643.07,TRUE,null,null
20,1,2020,1/20/2020,70767626,43626,P003,3513,TRUE,null,null
21,1,2020,1/21/2020,70889505,13846,P001,499.69,TRUE,null,28653292
21,1,2020,1/21/2020,70800388,17420,P001,1821.63,TRUE,null,40462912
21,1,2020,1/21/2020,70895317,13846,P001,null,FALSE,payment_rejected,35896245
21,1,2020,1/21/2020,70804803,37769,P001,null,FALSE,insufficient_fund,28075919
21,1,2020,1/21/2020,70889421,61534,P001,119,TRUE,null,35331169
21,1,2020,1/21/2020,70879630,17420,P001,210.12,TRUE,null,33887277
21,1,2020,1/21/2020,70782655,15741,P001,180.83,TRUE,null,43683869
21,1,2020,1/21/2020,70846301,17693,P001,null,FALSE,null,45899120
21,1,2020,1/21/2020,70812414,16129,P001,20,TRUE,null,45883674
21,1,2020,1/21/2020,70811444,71206,P001,55,TRUE,null,44229437
21,1,2020,1/21/2020,70793541,8616,P001,5203.21,TRUE,null,45878012
21,1,2020,1/21/2020,70802570,37769,P002,null,FALSE,null,null
21,1,2020,1/21/2020,70817947,37769,P002,null,FALSE,invalid_account,null
21,1,2020,1/21/2020,70847991,43626,P003,2075,TRUE,null,null
21,1,2020,1/21/2020,70816668,37768,P002,null,FALSE,invalid_account,null
21,1,2020,1/21/2020,70881876,37768,P002,null,FALSE,invalid_account,null
21,1,2020,1/21/2020,70849170,43626,P003,3320,TRUE,null,null
21,1,2020,1/21/2020,70879522,37768,P002,600.43,TRUE,null,null
21,1,2020,1/21/2020,70861878,37768,P002,1188.77,TRUE,null,null
21,1,2020,1/21/2020,70887316,37768,P002,481.5,TRUE,null,null
21,1,2020,1/21/2020,70852988,43624,P003,815,TRUE,null,null
22,1,2020,1/22/2020,70959928,13846,P001,537.14,TRUE,null,45943932
22,1,2020,1/22/2020,70912996,61534,P001,52,TRUE,null,40531527
22,1,2020,1/22/2020,70959849,61534,P001,206,TRUE,null,37558073
22,1,2020,1/22/2020,70915235,71207,P001,87,TRUE,null,37520821
22,1,2020,1/22/2020,70966878,37768,P001,null,FALSE,payment_rejected,45946868
22,1,2020,1/22/2020,70920972,61534,P001,48,TRUE,null,41271227
22,1,2020,1/22/2020,70951957,61534,P001,80,TRUE,null,42014903
22,1,2020,1/22/2020,70921749,37769,P001,100,TRUE,null,45928214
22,1,2020,1/22/2020,70992220,61534,P001,15,TRUE,null,39341123
22,1,2020,1/22/2020,70915012,17420,P001,2204.04,TRUE,null,45926491
22,1,2020,1/22/2020,70993702,13846,P001,563.17,TRUE,null,45957931
22,1,2020,1/22/2020,71004364,43651,P006,null,FALSE,timeout,null
22,1,2020,1/22/2020,70989405,43626,P003,4040,TRUE,null,null
22,1,2020,1/22/2020,70907006,37769,P002,null,FALSE,insufficient_fund,null
22,1,2020,1/22/2020,70907756,37769,P002,null,FALSE,insufficient_fund,null
22,1,2020,1/22/2020,70981145,37768,P002,null,FALSE,insufficient_fund,null
22,1,2020,1/22/2020,71005023,37768,P002,null,FALSE,insufficient_fund,null
22,1,2020,1/22/2020,70977032,43624,P003,1390,TRUE,null,null
22,1,2020,1/22/2020,70994744,43626,P003,null,FALSE,timeout,null
22,1,2020,1/22/2020,70973766,43626,P003,1490,TRUE,null,null
22,1,2020,1/22/2020,70932662,43626,P003,2515,TRUE,null,null
23,1,2020,1/23/2020,71066011,61534,P001,59,TRUE,null,14327614
23,1,2020,1/23/2020,71038782,61534,P001,120,TRUE,null,45555997
23,1,2020,1/23/2020,71064818,17419,P001,160.5,TRUE,null,41291365
23,1,2020,1/23/2020,71039338,61534,P001,36,TRUE,null,44972193
23,1,2020,1/23/2020,71065181,16129,P001,null,FALSE,null,43536932
23,1,2020,1/23/2020,71098133,3045,P001,null,FALSE,invalid_account_number,46001250
23,1,2020,1/23/2020,71035267,37768,P001,573.31,TRUE,null,25164957
23,1,2020,1/23/2020,71085754,37768,P001,305.81,TRUE,null,24432324
23,1,2020,1/23/2020,71102957,37768,P001,1272.28,TRUE,null,28683608
23,1,2020,1/23/2020,71082235,37768,P001,1589.81,TRUE,null,45994150
23,1,2020,1/23/2020,71107864,14110,P001,670,TRUE,null,45907287
23,1,2020,1/23/2020,71096244,37769,P002,null,FALSE,null,null
23,1,2020,1/23/2020,71115291,37768,P002,961.93,TRUE,null,null
23,1,2020,1/23/2020,71067872,37769,P002,null,FALSE,null,null
23,1,2020,1/23/2020,71103426,37768,P002,null,FALSE,failed_processing,null
23,1,2020,1/23/2020,71105663,37769,P002,null,FALSE,insufficient_fund,null
23,1,2020,1/23/2020,71076673,43626,P003,6935,TRUE,null,null
23,1,2020,1/23/2020,71058715,37768,P002,480.43,TRUE,null,null
23,1,2020,1/23/2020,71115141,37768,P002,1377.28,TRUE,null,null
23,1,2020,1/23/2020,71053272,4646,P005,null,FALSE,timeout,null
23,1,2020,1/23/2020,71043529,44046,P004,150,TRUE,null,null
24,1,2020,1/24/2020,71135639,43682,P001,961.93,TRUE,null,20671078
24,1,2020,1/24/2020,71213890,3045,P001,2002.51,TRUE,null,46044389
24,1,2020,1/24/2020,71186749,19144,P001,33777,TRUE,null,46032434
24,1,2020,1/24/2020,71235454,61534,P001,288,TRUE,null,45803330
24,1,2020,1/24/2020,71143388,15741,P001,319.93,TRUE,null,32796554
24,1,2020,1/24/2020,71170944,3045,P001,1067.86,TRUE,null,46025681
24,1,2020,1/24/2020,71126559,25272,P001,null,FALSE,payment_rejected,42471073
24,1,2020,1/24/2020,71208086,15741,P001,null,FALSE,insufficient_fund,25411425
24,1,2020,1/24/2020,71127786,8616,P001,null,FALSE,invalid_security_code,46012509
24,1,2020,1/24/2020,71202397,13846,P001,640.93,TRUE,null,20091503
24,1,2020,1/24/2020,71134840,19144,P001,8227,TRUE,null,46014885
24,1,2020,1/24/2020,71233054,37769,P002,20,TRUE,null,null
24,1,2020,1/24/2020,71191407,43626,P003,3825,TRUE,null,null
24,1,2020,1/24/2020,71220792,616,P002,102,TRUE,null,null
24,1,2020,1/24/2020,71129630,9034,P006,null,FALSE,timeout,null
24,1,2020,1/24/2020,71205376,616,P002,null,FALSE,null,null
24,1,2020,1/24/2020,71164391,37769,P002,null,FALSE,insufficient_fund,null
24,1,2020,1/24/2020,71200792,37769,P002,null,FALSE,insufficient_fund,null
24,1,2020,1/24/2020,71233095,34451,P005,1174.2,TRUE,null,null
24,1,2020,1/24/2020,71231708,37768,P002,null,FALSE,invalid_account,null
24,1,2020,1/24/2020,71187683,37768,P002,640.42,TRUE,null,null
25,1,2020,1/25/2020,71298689,13846,P001,1561.67,TRUE,null,30413118
25,1,2020,1/25/2020,71311842,61534,P001,157,TRUE,null,44269537
25,1,2020,1/25/2020,71316453,17419,P001,642.41,TRUE,null,21503894
25,1,2020,1/25/2020,71285034,13846,P001,180.83,TRUE,null,26987084
25,1,2020,1/25/2020,71288637,16413,P001,null,FALSE,payment_rejected,46073630
25,1,2020,1/25/2020,71285833,16129,P001,40,TRUE,null,46072439
25,1,2020,1/25/2020,71271701,61534,P001,149,TRUE,null,33873159
25,1,2020,1/25/2020,71282099,9352,P001,975.27,TRUE,null,46070873
25,1,2020,1/25/2020,71288946,17419,P001,533.93,TRUE,null,30406315
25,1,2020,1/25/2020,71286582,17420,P001,3305.13,TRUE,null,35974975
25,1,2020,1/25/2020,71296502,16129,P001,500,TRUE,null,45876728
25,1,2020,1/25/2020,71317838,37769,P002,null,FALSE,invalid_account,null
25,1,2020,1/25/2020,71246660,37768,P002,1174.86,TRUE,null,null
25,1,2020,1/25/2020,71294406,43624,P003,2745,TRUE,null,null
25,1,2020,1/25/2020,71281880,37768,P002,null,FALSE,insufficient_fund,null
25,1,2020,1/25/2020,71326869,37768,P002,2173.17,TRUE,null,null
25,1,2020,1/25/2020,71317083,37768,P002,3196.04,TRUE,null,null
25,1,2020,1/25/2020,71241988,16129,P004,null,FALSE,timeout,null
25,1,2020,1/25/2020,71319524,37768,P002,426.93,TRUE,null,null
25,1,2020,1/25/2020,71325614,37768,P002,961.93,TRUE,null,null
25,1,2020,1/25/2020,71319103,37769,P002,20,TRUE,null,null
26,1,2020,1/26/2020,71393913,13846,P001,587.43,TRUE,null,41167535
26,1,2020,1/26/2020,71438955,17420,P001,2305.37,TRUE,null,39739625
26,1,2020,1/26/2020,71405238,13846,P001,747.93,TRUE,null,30937627
26,1,2020,1/26/2020,71451175,13846,P001,null,FALSE,payment_rejected,38546178
26,1,2020,1/26/2020,71375362,37768,P001,320.46,TRUE,null,46108327
26,1,2020,1/26/2020,71445157,37768,P001,571.38,TRUE,null,22917240
26,1,2020,1/26/2020,71418857,61534,P001,55,TRUE,null,39705158
26,1,2020,1/26/2020,71379405,9352,P001,397.57,TRUE,null,46110034
26,1,2020,1/26/2020,71407971,13846,P001,480.43,TRUE,null,17590983
26,1,2020,1/26/2020,71441751,11382,P001,581,TRUE,null,46136079
26,1,2020,1/26/2020,71391845,14110,P001,333,TRUE,null,45907287
26,1,2020,1/26/2020,71382501,37768,P002,639.86,TRUE,null,null
26,1,2020,1/26/2020,71409308,43626,P003,4485,TRUE,null,null
26,1,2020,1/26/2020,71438191,37769,P002,null,FALSE,insufficient_fund,null
26,1,2020,1/26/2020,71428799,37768,P002,null,FALSE,invalid_account,null
26,1,2020,1/26/2020,71410399,37769,P002,20,TRUE,null,null
26,1,2020,1/26/2020,71384454,43626,P003,6400,TRUE,null,null
26,1,2020,1/26/2020,71411476,37769,P002,null,FALSE,insufficient_fund,null
26,1,2020,1/26/2020,71447847,616,P002,307,TRUE,null,null
26,1,2020,1/26/2020,71381103,37768,P002,null,FALSE,insufficient_fund,null
26,1,2020,1/26/2020,71433206,37769,P002,null,FALSE,null,null
27,1,2020,1/27/2020,71531064,3045,P001,1267.74,TRUE,null,46171297
27,1,2020,1/27/2020,71538903,13846,P001,1174.86,TRUE,null,30645349
27,1,2020,1/27/2020,71548866,61534,P001,59,TRUE,null,43928437
27,1,2020,1/27/2020,71557693,17693,P001,null,FALSE,null,46182877
27,1,2020,1/27/2020,71505143,61534,P001,54,TRUE,null,15132027
27,1,2020,1/27/2020,71516110,3045,P001,640.93,TRUE,null,46164051
27,1,2020,1/27/2020,71476973,13846,P001,1281.86,TRUE,null,27726436
27,1,2020,1/27/2020,71514390,3045,P001,null,FALSE,payment_rejected,46163330
27,1,2020,1/27/2020,71516958,16129,P001,300,TRUE,null,46164423
27,1,2020,1/27/2020,71515739,13846,P001,1710.99,TRUE,null,21823909
27,1,2020,1/27/2020,71498860,11382,P001,500,TRUE,null,46156661
27,1,2020,1/27/2020,71487986,26916,P005,null,FALSE,timeout,null
27,1,2020,1/27/2020,71559417,15748,P002,50,TRUE,null,null
27,1,2020,1/27/2020,71521780,16129,P004,50,TRUE,null,null
27,1,2020,1/27/2020,71529808,43626,P003,2590,TRUE,null,null
27,1,2020,1/27/2020,71566208,37769,P002,20,TRUE,null,null
27,1,2020,1/27/2020,71541491,37768,P002,853.86,TRUE,null,null
27,1,2020,1/27/2020,71473169,37769,P002,null,FALSE,insufficient_fund,null
27,1,2020,1/27/2020,71477471,37768,P002,null,FALSE,insufficient_fund,null
27,1,2020,1/27/2020,71571749,16129,P004,null,FALSE,timeout,null
27,1,2020,1/27/2020,71481587,37768,P002,945.55,TRUE,null,null
28,1,2020,1/28/2020,71623054,61534,P001,28,TRUE,null,10416589
28,1,2020,1/28/2020,71643687,3553,P001,10190,TRUE,null,46208945
28,1,2020,1/28/2020,71706404,61534,P001,63,TRUE,null,40815602
28,1,2020,1/28/2020,71670780,17420,P001,165.07,TRUE,null,29585955
28,1,2020,1/28/2020,71652209,37768,P001,1174.86,TRUE,null,33437911
28,1,2020,1/28/2020,71693363,17419,P001,null,FALSE,payment_rejected,20879302
28,1,2020,1/28/2020,71698839,61534,P001,42,TRUE,null,26346136
28,1,2020,1/28/2020,71689583,3045,P001,747.93,TRUE,null,46229536
28,1,2020,1/28/2020,71713253,37768,P001,640.93,TRUE,null,46238641
28,1,2020,1/28/2020,71695821,37768,P001,440.47,TRUE,null,28975801
28,1,2020,1/28/2020,71705498,11382,P001,559,TRUE,null,46235883
28,1,2020,1/28/2020,71670405,37768,P002,null,FALSE,null,null
28,1,2020,1/28/2020,71599472,37769,P002,null,FALSE,insufficient_fund,null
28,1,2020,1/28/2020,71620154,37768,P002,null,FALSE,invalid_account,null
28,1,2020,1/28/2020,71714801,37768,P002,2925.47,TRUE,null,null
28,1,2020,1/28/2020,71638270,37768,P002,214,TRUE,null,null
28,1,2020,1/28/2020,71585984,37768,P002,null,FALSE,insufficient_fund,null
28,1,2020,1/28/2020,71634589,37768,P002,1175.93,TRUE,null,null
28,1,2020,1/28/2020,71715652,37768,P002,587.43,TRUE,null,null
28,1,2020,1/28/2020,71599906,37768,P002,945.34,TRUE,null,null
28,1,2020,1/28/2020,71633154,37768,P002,587.43,TRUE,null,null
29,1,2020,1/29/2020,71739338,43682,P001,null,FALSE,stolen_or_lost_card,11921003
29,1,2020,1/29/2020,71809082,32261,P001,1500,TRUE,null,46277513
29,1,2020,1/29/2020,71725551,2856,P001,null,FALSE,invalid_security_code,46243751
29,1,2020,1/29/2020,71761894,13846,P001,217.21,TRUE,null,46255539
29,1,2020,1/29/2020,71755887,37768,P001,427.93,TRUE,null,43979957
29,1,2020,1/29/2020,71756843,13846,P001,590.64,TRUE,null,46253544
29,1,2020,1/29/2020,71803153,16129,P001,20,TRUE,null,46274843
29,1,2020,1/29/2020,71729927,25272,P001,null,FALSE,insufficient_fund,43697005
29,1,2020,1/29/2020,71759151,37768,P001,1495.86,TRUE,null,44186950
29,1,2020,1/29/2020,71776169,61534,P001,26,TRUE,null,23952948
29,1,2020,1/29/2020,71828340,13846,P001,5000,TRUE,null,45957931
29,1,2020,1/29/2020,71726091,56304,P008,null,FALSE,null,null
29,1,2020,1/29/2020,71727298,37768,P002,null,FALSE,null,null
29,1,2020,1/29/2020,71802061,65025,P002,319,TRUE,null,null
29,1,2020,1/29/2020,71836926,65025,P002,35,TRUE,null,null
29,1,2020,1/29/2020,71848202,37768,P002,1495.59,TRUE,null,null
29,1,2020,1/29/2020,71817617,43626,P003,9620,TRUE,null,null
29,1,2020,1/29/2020,71841344,37768,P002,null,FALSE,insufficient_fund,null
29,1,2020,1/29/2020,71813603,37768,P002,null,FALSE,null,null
29,1,2020,1/29/2020,71788250,37768,P002,null,FALSE,insufficient_fund,null
29,1,2020,1/29/2020,71820964,37768,P002,null,FALSE,null,null
30,1,2020,1/30/2020,71924036,22868,P001,430,TRUE,null,46323310
30,1,2020,1/30/2020,71859896,13846,P001,693.36,TRUE,null,33518676
30,1,2020,1/30/2020,71877652,61534,P001,113,TRUE,null,20274706
30,1,2020,1/30/2020,71854300,25272,P001,null,FALSE,payment_rejected,24937603
30,1,2020,1/30/2020,71967372,37768,P001,971.56,TRUE,null,40998617
30,1,2020,1/30/2020,71952598,37768,P001,428,TRUE,null,46336034
30,1,2020,1/30/2020,71954710,61534,P001,9,TRUE,null,40933802
30,1,2020,1/30/2020,71864467,69295,P001,500,TRUE,null,46298905
30,1,2020,1/30/2020,71850567,37768,P001,587.96,TRUE,null,33960934
30,1,2020,1/30/2020,71940165,37768,P001,379.85,TRUE,null,28865502
30,1,2020,1/30/2020,71858840,25272,P001,890.07,TRUE,null,22808487
30,1,2020,1/30/2020,71968485,37769,P002,null,FALSE,null,null
30,1,2020,1/30/2020,71915588,37768,P002,null,FALSE,invalid_account,null
30,1,2020,1/30/2020,71957766,37768,P002,1175.73,TRUE,null,null
30,1,2020,1/30/2020,71964496,37768,P002,null,FALSE,insufficient_fund,null
30,1,2020,1/30/2020,71959793,43624,P003,null,FALSE,timeout,null
30,1,2020,1/30/2020,71851154,37768,P002,587.43,TRUE,null,null
30,1,2020,1/30/2020,71954476,43587,P003,403,TRUE,null,null
30,1,2020,1/30/2020,71868309,37768,P002,null,FALSE,insufficient_fund,null
30,1,2020,1/30/2020,71927185,37768,P002,null,FALSE,insufficient_fund,null
30,1,2020,1/30/2020,71936960,16129,P004,50,TRUE,null,null
31,1,2020,1/31/2020,72063273,3045,P001,null,FALSE,payment_rejected,46373355
31,1,2020,1/31/2020,72080758,61534,P001,183.25,TRUE,null,36144478
31,1,2020,1/31/2020,72043892,8616,P001,416.26,TRUE,null,46365764
31,1,2020,1/31/2020,72107960,13846,P001,747.93,TRUE,null,20258814
31,1,2020,1/31/2020,72051394,13846,P001,3217.49,TRUE,null,37553990
31,1,2020,1/31/2020,72110655,37768,P001,1506.56,TRUE,null,46393092
31,1,2020,1/31/2020,72107118,37768,P001,1010.62,TRUE,null,43160865
31,1,2020,1/31/2020,71992317,61534,P001,25,TRUE,null,42844304
31,1,2020,1/31/2020,72088415,13846,P001,null,FALSE,invalid_security_code,46383943
31,1,2020,1/31/2020,71981163,17420,P001,574.4,TRUE,null,26064945
31,1,2020,1/31/2020,72108312,8616,P001,202.93,TRUE,null,46392169
31,1,2020,1/31/2020,72006462,37769,P002,null,FALSE,null,null
31,1,2020,1/31/2020,72042084,37768,P002,854.93,TRUE,null,null
31,1,2020,1/31/2020,72064490,37768,P002,1495.86,TRUE,null,null
31,1,2020,1/31/2020,71999822,37768,P002,null,FALSE,null,null
31,1,2020,1/31/2020,72123510,26916,P005,null,FALSE,timeout,null
31,1,2020,1/31/2020,72099751,37768,P002,214,TRUE,null,null
31,1,2020,1/31/2020,72141646,37768,P002,null,FALSE,null,null
31,1,2020,1/31/2020,72116990,37768,P002,null,FALSE,invalid_account,null
31,1,2020,1/31/2020,71998285,37768,P002,587.43,TRUE,null,null
31,1,2020,1/31/2020,72099221,26916,P005,null,FALSE,timeout,null
1,2,2020,2/1/2020,72151558,25272,P001,null,FALSE,insufficient_fund,35354120
1,2,2020,2/1/2020,72203931,25272,P001,14030.93,TRUE,null,46423274
1,2,2020,2/1/2020,72181745,13846,P001,1163.86,TRUE,null,30212722
1,2,2020,2/1/2020,72157666,17419,P001,161.57,TRUE,null,17921774
1,2,2020,2/1/2020,72229102,15741,P001,341.33,TRUE,null,21470383
1,2,2020,2/1/2020,72189983,17693,P001,null,FALSE,invalid_security_code,46418413
1,2,2020,2/1/2020,72227663,13846,P001,319.93,TRUE,null,37646912
1,2,2020,2/1/2020,72256216,11382,P001,409,TRUE,null,46443540
1,2,2020,2/1/2020,72150223,25272,P001,null,FALSE,insufficient_fund,39438569
1,2,2020,2/1/2020,72243405,61534,P001,160,TRUE,null,45914302
1,2,2020,2/1/2020,72284648,8616,P001,1317.29,TRUE,null,46455677
1,2,2020,2/1/2020,72156364,37768,P002,null,FALSE,invalid_account,null
1,2,2020,2/1/2020,72171228,26916,P005,null,FALSE,timeout,null
1,2,2020,2/1/2020,72177389,37768,P002,1693.59,TRUE,null,null
1,2,2020,2/1/2020,72292328,65025,P002,799,TRUE,null,null
1,2,2020,2/1/2020,72215922,37768,P002,null,FALSE,insufficient_fund,null
1,2,2020,2/1/2020,72283791,37768,P002,374.5,TRUE,null,null
1,2,2020,2/1/2020,72187505,37768,P002,640.4,TRUE,null,null
1,2,2020,2/1/2020,72296016,16129,P004,null,FALSE,timeout,null
1,2,2020,2/1/2020,72274337,37769,P002,null,FALSE,insufficient_fund,null
1,2,2020,2/1/2020,72257556,9034,P002,null,FALSE,null,null
2,2,2020,2/2/2020,72366514,37768,P001,599.93,TRUE,null,43497224
2,2,2020,2/2/2020,72344476,61534,P001,92,TRUE,null,46034123
2,2,2020,2/2/2020,72353028,37768,P001,null,FALSE,null,27739347
2,2,2020,2/2/2020,72323910,61534,P001,73,TRUE,null,42423136
2,2,2020,2/2/2020,72374291,13846,P001,6416.79,TRUE,null,37731122
2,2,2020,2/2/2020,72396307,17693,P001,null,FALSE,payment_rejected,46503311
2,2,2020,2/2/2020,72374654,40743,P001,2201.5,TRUE,null,46492607
2,2,2020,2/2/2020,72307545,25272,P001,null,FALSE,payment_rejected,15727248
2,2,2020,2/2/2020,72425601,16129,P001,100,TRUE,null,46515657
2,2,2020,2/2/2020,72337175,15748,P001,650,TRUE,null,46475214
2,2,2020,2/2/2020,72397313,5542,P001,280.81,TRUE,null,44806306
2,2,2020,2/2/2020,72379892,43626,P003,10545,TRUE,null,null
2,2,2020,2/2/2020,72392760,37768,P002,587.43,TRUE,null,null
2,2,2020,2/2/2020,72329813,37768,P002,155.01,TRUE,null,null
2,2,2020,2/2/2020,72383753,37768,P002,null,FALSE,insufficient_fund,null
2,2,2020,2/2/2020,72384839,37768,P002,437.65,TRUE,null,null
2,2,2020,2/2/2020,72333827,37768,P002,764.22,TRUE,null,null
2,2,2020,2/2/2020,72303518,37769,P002,null,FALSE,insufficient_fund,null
2,2,2020,2/2/2020,72347504,37768,P002,534.46,TRUE,null,null
2,2,2020,2/2/2020,72413500,37768,P002,640.93,TRUE,null,null
2,2,2020,2/2/2020,72348760,37769,P002,null,FALSE,invalid_account,null
3,2,2020,2/3/2020,72541689,2856,P001,3410,TRUE,null,44122927
3,2,2020,2/3/2020,72507827,43651,P001,990,TRUE,null,46547001
3,2,2020,2/3/2020,72459385,17420,P001,510.13,TRUE,null,33837640
